"","row","center.X","center.Y","TR","Elev.minim","Elev.maxim","Elev.mean","Elev.mode","Elev.stdde","Elev.varia","CV","IQ","Elev.skewn","Elev.kurto","Elev.AAD","Elev.L1","Elev.L2","Elev.L3","Elev.L4","Elev.L.CV","Elev.L.ske","Elev.L.kur","Elev.P01","Elev.P05","Elev.P10","Elev.P20","Elev.P25","Elev.P30","Elev.P40","Elev.P50","Elev.P60","Elev.P70","Elev.P75","Elev.P80","Elev.P90","Elev.P95","Elev.P99","Return.1.c","Return.2.c","Return.3.c","Return.4.c","Percentage","Percenta_1","X.All.retur","First.retu","All.return","Percenta_2","Percenta_3","Percenta_4","Percenta_5","X.All.ret_1","X.All.ret_2","First.re_1","First.re_2","All.retu_1","All.retu_2","Total.firs","Canopy.rel","Elev.quadr","Elev.cubic","Profile.ar","Habitat"
"824",51,528280,21020,1349,3.0195,16.7892,10.1466,13.0736,3.9588,15.6725,0.3902,6.8531,-0.1775,1.7994,3.4366,10.1466,2.2805,-0.119,-0.01,0.2247,-0.0522,-0.0044,3.0887,3.6731,4.248,6.0528,6.7677,7.6471,9.0541,10.3374,11.9547,13.1051,13.6208,14.2395,15.3286,15.8248,16.3236,1076,253,19,1,59.5792,57.3554,74.6955,1076,1349,33.0565,20.9856,29.1241,17.3895,37.9291,22.6467,597,379,685,409,1806,0.5176,10.8911,11.4734,36.4888,"RMR"
"825",51,528300,21020,525,3.0085,14.8337,6.0568,3.5716,2.657,7.0595,0.4387,3.1176,1.2147,3.8376,2.0763,6.0568,1.4151,0.4004,0.176,0.2336,0.283,0.1244,3.0285,3.1965,3.4702,3.857,4.0924,4.2616,4.7254,5.27,5.9817,6.6375,7.21,8.1442,10.1628,11.76,13.8142,462,59,4,0,32.0833,30.541,36.4583,462,525,12.6389,27.8472,11.6347,26.4107,13.8889,31.5278,182,401,200,454,1440,0.2578,6.6129,7.1981,15.9374,"RMR"
"826",51,528320,21020,626,3.0153,11.8744,6.2996,3.1559,2.3061,5.3183,0.3661,4.0157,0.3439,1.9832,2.0002,6.2996,1.3203,0.1269,0.0054,0.2096,0.0961,0.0041,3.0688,3.2076,3.391,3.9052,4.2333,4.6003,5.2332,5.9536,6.8728,7.7677,8.249,8.6399,9.5311,10.0851,11.3484,557,67,2,0,40.9258,37.1955,45.9956,557,626,19.8384,39.3828,17.1717,35.8883,21.2344,44.3791,270,536,289,604,1361,0.3707,6.7078,7.0777,24.435,"RMR"
"827",51,528340,21020,571,3.0056,13.2618,5.815,3.9824,2.1454,4.6029,0.3689,3.1346,0.934,3.4594,1.7725,5.815,1.1782,0.2347,0.0889,0.2026,0.1992,0.0754,3.0414,3.2685,3.5099,3.9038,4.0621,4.2393,4.6787,5.1802,6.2498,6.9607,7.1967,7.551,8.3264,10.3653,12.1991,521,50,0,0,38.0848,36.3694,41.7398,521,571,17.4708,30.5556,16.242,28.2803,18.6404,32.4561,239,418,255,444,1368,0.2739,6.1975,6.5885,21.0766,"RMR"
"828",51,528360,21020,367,3.0101,11.6655,5.7051,3.0101,2.2456,5.0427,0.3936,3.2849,0.8719,2.769,1.8598,5.7051,1.2371,0.2882,0.0841,0.2168,0.233,0.068,3.0407,3.1367,3.3122,3.7137,3.9269,4.1409,4.5144,4.9574,5.6382,6.5486,7.2118,7.7398,9.084,10.3736,11.3099,328,38,1,0,24.0293,23.5407,26.8864,328,367,10.3297,23.956,9.365,23.4766,10.696,26.8132,141,327,146,366,1365,0.3114,6.13,6.5546,15.8638,"RMR"
"829",50,527920,21000,217,3.062,9.9237,5.3648,6.1117,1.4176,2.0095,0.2642,2.1409,0.4394,2.6546,1.1816,5.3648,0.8059,0.0671,0.0487,0.1502,0.0833,0.0605,3.1339,3.3594,3.5751,3.9774,4.1346,4.3601,4.768,5.3314,5.7752,6.1284,6.2755,6.5608,7.3475,7.7518,8.8945,212,5,0,0,49.5327,41.8919,50.7009,212,217,24.7664,15.6542,20.4633,12.9344,24.7664,15.6542,106,67,106,67,428,0.3356,5.5481,5.7271,30.0605,"RMR"
"830",50,527940,21000,328,3.0425,14.4559,8.6875,9.021,2.8298,8.0078,0.3257,4.3032,0.072,2.1812,2.3389,8.6875,1.6256,0.0333,0.1116,0.1871,0.0205,0.0687,3.4393,3.8762,4.9691,6.2484,6.5074,6.9566,7.7843,8.7159,9.2598,10.2285,10.8105,11.229,12.8063,13.4942,14.0015,282,46,0,0,66.0422,59.0991,76.815,282,328,37.2365,33.9578,29.7297,26.8468,38.6417,34.8946,159,145,165,149,427,0.4946,9.1354,9.5294,37.0248,"RMR"
"831",50,527980,21000,459,3.0471,17.8496,9.6732,8.6862,3.6253,13.1427,0.3748,5.934,0.0245,2.0776,3.0475,9.6732,2.0862,-0.001,0.0888,0.2157,-5e-04,0.0426,3.1464,3.9404,4.6639,5.8819,6.6955,7.3619,8.8437,9.5367,10.8614,12.0827,12.6295,13.0536,14.2914,15.5664,17.0732,370,85,4,0,90.4645,81.5275,112.2249,370,459,46.9438,57.7017,39.6092,50.0888,54.5232,68.9487,192,236,223,282,409,0.4476,10.3289,10.8771,45.8227,"RMR"
"832",50,528000,21000,582,3.078,20.3411,12.9583,12.3946,3.7512,14.0711,0.2895,5.2738,-0.2375,2.5684,3.0129,12.9583,2.1335,-0.083,0.2152,0.1646,-0.0389,0.1009,4.1035,6.3319,8.0214,9.9651,10.6092,10.989,12.1901,12.9464,13.7682,15.3012,15.8829,16.4432,18.0118,18.868,20.0205,403,163,16,0,99.2611,90.6542,143.3498,403,582,62.5616,70.4433,45.3271,52.0249,71.6749,82.266,254,286,291,334,406,0.5723,13.4894,13.9411,58.05,"RMR"
"833",50,528020,21000,565,3.2671,21.0743,12.9859,14.5733,3.7873,14.3433,0.2916,5.5333,-0.247,2.4234,3.14,12.9859,2.1621,-0.1157,0.172,0.1665,-0.0535,0.0796,4.4763,6.4263,7.7388,9.6031,10.4467,10.9335,11.9481,13.1003,14.4076,15.4816,15.98,16.5007,17.6095,18.934,20.1962,411,144,10,0,99.0361,84.5808,136.1446,411,565,61.9277,49.3976,42.8144,32.485,68.9157,52.2892,257,205,286,217,415,0.5458,13.5259,13.9834,54.0589,"RMR"
"834",50,528040,21000,603,3.0795,18.9631,12.1784,14.1728,3.4855,12.1484,0.2862,4.7383,-0.6635,2.7422,2.8284,12.1784,1.9515,-0.3056,0.1943,0.1602,-0.1566,0.0996,3.3724,5.2807,7.0641,9.1514,10.0531,10.9298,11.8749,12.917,13.7871,14.3922,14.7914,15.1127,16.0591,16.863,17.7848,428,153,20,2,99.0741,88.9381,139.5833,428,603,74.3056,46.0648,51.6224,30.236,81.0185,47.4537,321,199,350,205,432,0.5728,12.6666,13.0477,60.1209,"RMR"
"835",50,528060,21000,436,3.0249,18.2925,9.5102,5.4483,3.8892,15.1261,0.409,6.5859,0.1068,1.8783,3.3888,9.5102,2.2427,0.0614,0.0172,0.2358,0.0274,0.0077,3.114,3.6566,4.3557,5.6129,6.0287,6.8204,7.9015,9.4019,10.9963,12.1686,12.6146,13.2301,14.9309,15.619,17.3593,339,83,14,0,73.0603,64.9776,93.9655,339,436,40.9483,63.7931,31.8927,53.0551,46.1207,76.7241,190,296,214,356,464,0.4248,10.273,10.9054,37.2708,"RMR"
"836",50,528080,21000,481,3.0234,16.4033,9.3512,11.5186,3.5229,12.4109,0.3767,5.467,-0.0091,1.9858,2.9873,9.3512,2.0306,-0.0123,0.0717,0.2171,-0.0061,0.0353,3.166,3.7919,4.4253,5.7617,6.4379,7.0801,8.4099,9.5867,10.5063,11.5684,11.9049,12.5159,14.29,15.0968,15.9433,361,116,4,0,72.6358,61.6667,96.7807,361,481,46.0765,28.3702,32.3077,19.1026,50.7042,29.9799,229,141,252,149,497,0.4729,9.9915,10.5215,36.0713,"RMR"
"837",50,528100,21000,662,3.0369,17.2563,10.9559,11.388,3.2119,10.3161,0.2932,4.9072,-0.3327,2.2657,2.7089,10.9559,1.8356,-0.1489,0.1019,0.1675,-0.0811,0.0555,3.567,5.6193,6.4346,7.7849,8.5912,9.1166,10.139,11.4572,12.2177,13.1659,13.4984,13.9181,14.9252,15.6874,16.4755,498,156,8,0,96.325,82.3383,128.0464,498,662,66.7311,62.089,46.0199,42.4129,71.5667,65.9574,345,321,370,341,517,0.5569,11.4163,11.7989,54.1368,"RMR"
"838",50,528120,21000,706,3.0137,23.9575,11.706,12.6545,4.4508,19.8095,0.3802,6.4951,0.1322,2.5093,3.6591,11.706,2.5393,0.0321,0.2149,0.2169,0.0126,0.0846,3.4068,4.2921,5.6765,7.5862,8.4798,9.1364,10.3466,11.7653,12.9545,14.2789,14.9749,15.6316,17.2261,19.1906,22.081,520,164,21,1,95.7643,86.3081,130.0184,520,706,59.4843,52.8545,43.5208,37.5306,65.5617,56.5378,323,287,356,307,543,0.415,12.5224,13.2199,45.2081,"RMR"
"839",50,528140,21000,683,3.1749,22.5956,13.2568,15.5055,4.4505,19.8067,0.3357,6.92,-0.2499,2.238,3.7174,13.2568,2.5489,-0.1597,0.1626,0.1923,-0.0627,0.0638,3.7798,5.4301,6.9191,9.0672,9.8329,10.6551,12.4198,13.629,15.0631,16.0642,16.753,17.2185,18.8658,20.0421,21.3121,492,170,21,0,93.3586,88.9323,129.6015,492,683,60.5313,42.8843,47.1354,31.7708,68.6907,46.2998,319,226,362,244,527,0.5191,13.9828,14.5721,54.6816,"RMR"
"840",50,528160,21000,727,3.0905,26.9451,14.8668,17.479,5.2365,27.4206,0.3522,7.576,-0.2011,2.306,4.3243,14.8668,2.997,-0.1473,0.2264,0.2016,-0.0492,0.0755,3.7843,5.5653,7.4675,10.1321,11.1642,12.1067,13.7391,15.1226,16.6428,17.8851,18.7402,19.9377,21.6128,22.7865,24.9995,531,174,22,0,94.8214,88.9841,129.8214,531,727,56.6071,38.5714,46.634,29.9878,68.0357,43.75,317,216,381,245,560,0.4937,15.7608,16.4831,52.696,"RMR"
"841",50,528180,21000,731,3.0322,27.0028,12.6902,12.5444,4.6388,21.5186,0.3655,5.7842,0.4009,2.9052,3.6387,12.6902,2.6094,0.1961,0.3437,0.2056,0.0752,0.1317,3.6751,5.4585,7.0284,8.6768,9.3206,10.0381,11.2866,12.5234,13.3943,14.5018,15.1049,16.4886,19.3727,21.3205,24.463,514,201,15,1,90.1754,75.5165,128.2456,514,731,51.4035,53.3333,36.4669,37.6033,61.9298,63.8596,293,304,353,364,570,0.4029,13.5104,14.2633,38.7396,"RMR"
"842",50,528200,21000,752,3.0116,20.3011,10.6952,7.677,3.9246,15.4025,0.3669,5.8066,0.0896,2.2756,3.2151,10.6952,2.2485,0.0467,0.1732,0.2102,0.0208,0.077,3.2551,4.2346,5.2288,7.3644,7.8924,8.4514,9.5743,10.4811,11.4754,12.8388,13.699,14.4772,16.0792,17.04,18.7568,521,209,22,0,92.3759,78.2518,133.3333,521,752,53.9007,80.1418,37.2529,60.77,63.4752,103.5461,304,452,358,584,564,0.4444,11.3917,11.9869,44.2808,"RMR"
"843",50,528220,21000,669,3.0477,15.5424,9.3038,10.5842,3.1454,9.8937,0.3381,4.9214,0.0149,2.0313,2.6536,9.3038,1.8128,0.0069,0.0767,0.1948,0.0038,0.0423,3.2997,4.2419,5.1026,6.1104,6.7097,7.2516,8.3566,9.3289,10.3641,11.1864,11.6311,12.2329,13.6781,14.3919,15.1785,480,180,9,0,84.9558,70.347,118.4071,480,669,55.0442,42.3009,35.5415,26.4984,59.823,44.6018,311,239,338,252,565,0.5007,9.8204,10.2647,43.1309,"RMR"
"844",50,528240,21000,709,3.0293,17.0717,9.2785,12.168,3.3003,10.892,0.3557,5.4236,0.0823,2.0265,2.8231,9.2785,1.9009,0.033,0.0612,0.2049,0.0174,0.0322,3.3054,4.1608,4.956,5.947,6.5619,7.0308,8.0982,9.3098,10.4124,11.3795,11.9855,12.3922,13.6839,14.6973,15.8741,500,189,20,0,77.7605,67.782,110.2644,500,709,50.3888,25.3499,34.3212,15.87,55.832,25.8165,324,163,359,166,643,0.445,9.8472,10.3368,39.6931,"RMR"
"845",50,528260,21000,759,3.0077,14.1335,6.3927,7.2461,2.1481,4.6143,0.336,3.0107,0.6663,3.3942,1.722,6.3927,1.2008,0.1277,0.1162,0.1878,0.1064,0.0968,3.1096,3.3918,3.694,4.3281,4.6586,5.0132,5.6719,6.3464,6.8581,7.3486,7.6693,8.1284,9.1171,9.9278,12.8406,686,70,3,0,42.6617,38.4109,47.2015,686,759,21.8284,14.1791,18.9777,12.3482,23.3209,15.1741,351,228,375,244,1608,0.3043,6.7435,7.0888,23.3152,"RMR"
"846",50,528280,21000,704,3.0045,13.4878,6.8478,3.8365,2.4153,5.8334,0.3527,3.8877,0.3447,2.3965,2.0218,6.8478,1.3774,0.0943,0.0699,0.2011,0.0685,0.0508,3.0548,3.393,3.783,4.3865,4.6885,5.1854,5.9625,6.8347,7.515,8.2772,8.5762,8.9012,9.9384,11.0148,12.6651,602,95,7,0,40.4298,39.0028,47.2801,602,704,21.5581,36.3331,19.446,34.626,23.5729,41.9745,321,541,351,625,1489,0.3666,7.2607,7.6382,23.6095,"RMR"
"847",50,528300,21000,995,3.0032,16.0922,7.135,5.4963,3.0174,9.1048,0.4229,3.8246,0.837,2.7456,2.4347,7.135,1.664,0.3517,0.1574,0.2332,0.2114,0.0946,3.0773,3.3754,3.7602,4.5946,4.8843,5.1331,5.7212,6.3872,7.072,7.864,8.7089,10.0142,12.3466,13.2126,14.4834,860,129,6,0,59.9303,55.3701,69.338,860,995,24.1812,39.7909,21.6472,35.6706,27.108,44.669,347,571,389,641,1435,0.3157,7.7462,8.3438,28.7506,"RMR"
"848",50,528320,21000,1066,3.0992,16.4233,9.2303,9.4441,2.9628,8.7781,0.321,4.4383,-0.1966,2.308,2.4366,9.2303,1.6927,-0.0923,0.134,0.1834,-0.0545,0.0791,3.265,3.8789,4.9752,6.3225,6.9917,7.7086,8.7277,9.5265,10.2019,11.0504,11.43,11.8414,12.9055,13.7648,15.2147,869,185,11,1,67.6265,63.9472,82.9572,869,1066,42.0233,40.0778,34.913,33.2334,45.2918,43.1128,540,515,582,554,1285,0.4602,9.6938,10.0799,39.8141,"RMR"
"849",50,528340,21000,1057,3.0417,16.4452,9.6359,11.5519,3.4931,12.202,0.3625,6.1997,-0.2962,1.8178,3.0475,9.6359,2.0012,-0.1804,-0.0099,0.2077,-0.0901,-0.0049,3.2127,3.7969,4.4793,5.6491,6.4663,7.3276,8.9919,10.2965,11.4392,12.2112,12.666,13.0981,13.7952,14.3199,15.1227,904,144,9,0,65.6977,60.2966,76.8169,904,1057,41.4244,29.4331,33.0861,23.1603,42.1512,29.5058,570,405,580,406,1376,0.492,10.249,10.7275,38.4293,"RMR"
"850",49,527920,20980,446,3.0026,17.5354,9.052,11.0764,3.1917,10.1871,0.3526,4.8607,0.1749,2.2119,2.6783,9.052,1.8329,0.0679,0.0983,0.2025,0.037,0.0536,3.1339,4.1829,4.9164,5.8605,6.4448,6.9012,8.0035,8.9151,9.9506,10.9525,11.3055,11.9801,13.3964,14.3148,15.8383,373,72,1,0,86.7442,73.9635,103.7209,373,446,47.2093,28.8372,36.3184,21.2272,50.9302,29.7674,203,124,219,128,430,0.4163,9.597,10.0774,42.3703,"RMR"
"851",49,527960,20980,215,3.0101,18.0515,8.1144,9.2177,3.0685,9.4158,0.3782,4.4787,0.4618,3.1629,2.5024,8.1144,1.7296,0.0959,0.1491,0.2132,0.0555,0.0862,3.0638,3.4994,4.101,5.1431,5.6326,6.2714,7.2202,8.017,9.0258,9.6906,10.1113,10.643,11.7848,12.5081,17.3043,184,29,2,0,43.6019,39.02,50.9479,184,215,22.2749,18.2464,19.2377,15.0635,25.1185,19.6682,94,77,106,83,422,0.3393,8.6727,9.1882,22.3408,"RMR"
"852",49,527980,20980,441,3.0388,18.0438,9.0331,11.1368,2.9074,8.4528,0.3219,4.1154,-0.0438,2.6316,2.3752,9.0331,1.6502,-0.0641,0.1512,0.1827,-0.0389,0.0916,3.1509,3.8395,4.8967,6.2332,7.0195,7.5977,8.3896,9.1808,10.1743,10.8405,11.1349,11.4028,12.3491,13.337,16.2851,374,62,5,0,89.4737,77.7778,105.5024,374,441,51.9139,25.3589,40.0353,19.4004,54.3062,26.3158,217,106,227,110,418,0.3995,9.4885,9.8804,43.8113,"RMR"
"853",49,528000,20980,490,3.0061,20.5929,9.9653,6.9143,4.1881,17.5404,0.4203,6.2148,0.3625,2.3659,3.4681,9.9653,2.391,0.1946,0.163,0.2399,0.0814,0.0682,3.1574,3.7235,4.6217,6.0209,6.7713,7.1423,8.3203,9.7708,10.8187,12.1618,12.9861,13.7532,15.7036,17.6445,19.5539,371,111,8,0,89.1827,72.1649,117.7885,371,490,49.7596,72.5962,34.6097,52.7246,56.4904,86.0577,207,302,235,358,416,0.3957,10.8079,11.5468,36.9173,"RMR"
"854",49,528020,20980,372,3.061,16.8019,7.9527,3.2791,3.1373,9.8428,0.3945,5.3492,0.2178,2.106,2.6727,7.9527,1.8017,0.0842,0.0379,0.2265,0.0467,0.021,3.0941,3.3488,3.8511,4.6868,5.231,5.7004,6.7704,7.9208,8.7599,10.2126,10.5801,10.9146,11.9704,12.9179,14.8244,314,55,3,0,76.5854,61.6915,90.7317,314,372,39.7561,75.122,30.5141,59.5357,44.878,87.561,163,308,184,359,410,0.356,8.5476,9.0608,35.7531,"RMR"
"855",49,528040,20980,486,3.0099,17.8389,8.6516,7.0114,3.2407,10.5018,0.3746,4.8469,0.3786,2.4512,2.6916,8.6516,1.8467,0.1527,0.1361,0.2134,0.0827,0.0737,3.1401,3.8131,4.6629,5.6438,6.1386,6.589,7.361,8.2798,9.364,10.456,10.9855,11.5328,12.9291,14.7991,16.0385,395,88,3,0,94.9519,73.7481,116.8269,395,486,49.2788,67.3077,34.5979,48.1032,54.8077,76.2019,205,280,228,317,416,0.3805,9.2375,9.7696,39.7922,"RMR"
"856",49,528060,20980,413,3.0271,15.7827,9.1183,9.5061,3.001,9.0063,0.3291,4.5916,-0.2625,2.1666,2.4948,9.1183,1.7193,-0.1207,0.1014,0.1886,-0.0702,0.059,3.0775,3.8037,4.6236,6.319,6.968,7.6141,8.6301,9.5222,10.1497,11.0777,11.5596,11.9385,12.9373,13.5342,14.2193,333,73,7,0,78.7234,68.6047,97.6359,333,413,49.409,46.0993,37.3754,34.5515,53.1915,49.1726,209,195,225,208,423,0.4775,9.5983,9.9894,43.8041,"RMR"
"857",49,528080,20980,429,3.0966,15.6803,9.0488,8.8891,3.0424,9.2565,0.3362,4.7576,0.1069,2.052,2.5591,9.0488,1.7522,0.0502,0.0762,0.1936,0.0287,0.0435,3.2554,4.4539,4.9865,6.1588,6.7568,7.138,7.9927,8.8832,9.7598,11.0383,11.5144,12.0417,13.3275,14.0403,15.1383,323,99,7,0,72.5843,63.4615,96.4045,323,429,41.1236,42.6966,30.0296,31.5089,45.618,47.8652,183,190,203,213,445,0.473,9.5454,9.982,38.3122,"RMR"
"858",49,528100,20980,656,3.0327,19.5475,10.3184,10.8969,3.6131,13.0546,0.3502,5.4878,0.113,2.2663,3.024,10.3184,2.0724,0.05,0.1348,0.2008,0.0241,0.065,3.1743,4.6159,5.6429,7.0044,7.5129,7.9734,9.1543,10.2332,11.25,12.4823,13.0007,13.5203,15.4412,16.3143,18.1204,448,190,18,0,94.7146,76.5461,138.6892,448,656,61.945,56.4482,37.923,34.189,68.7104,61.945,293,267,325,293,473,0.4412,10.9318,11.466,44.1615,"RMR"
"859",49,528120,20980,683,3.3284,19.3097,12.3479,14.2363,3.4599,11.971,0.2802,5.0806,-0.4655,2.5099,2.8482,12.3479,1.9603,-0.2195,0.162,0.1588,-0.112,0.0826,3.8992,6.0828,7.3811,9.0639,9.8836,10.7055,11.9427,12.8535,13.7834,14.6274,14.9642,15.3992,16.3883,17.4279,18.453,480,182,21,0,95.6175,81.5036,136.0558,480,683,70.1195,46.8127,46.0621,29.3556,76.8924,49.004,352,235,386,246,502,0.5644,12.8228,13.212,53.9364,"RMR"
"860",49,528160,20980,764,3.0796,27.0747,17.0662,16.4102,5.0369,25.3709,0.2951,5.8554,-0.7821,3.1673,3.9079,17.0662,2.7777,-0.4534,0.3981,0.1628,-0.1632,0.1433,4.5279,5.9132,9.0176,13.5679,14.8412,15.6682,16.6663,17.9457,18.9031,20.0706,20.6966,21.3158,22.7716,23.8381,25.7237,527,212,25,0,96.5201,86.5232,139.9267,527,764,68.315,75.4579,47.6784,54.8131,77.1062,88.6447,373,412,421,484,546,0.5829,17.793,18.3393,57.6201,"RMR"
"861",49,528180,20980,744,3.2963,26.9761,14.9297,14.1965,4.5188,20.4195,0.3027,6.1763,-0.0739,2.9952,3.5898,14.9297,2.5422,-0.0542,0.3349,0.1703,-0.0213,0.1317,4.0166,6.8981,9.3218,11.3497,11.9542,12.7281,13.9958,14.9816,16.2665,17.4551,18.1305,18.5899,19.8983,22.6287,25.7589,514,197,31,2,97.1645,84.2582,140.6427,514,744,63.5161,69.1871,42.6954,48.1314,71.2665,80.3403,336,366,377,425,529,0.4913,15.5977,16.1781,49.0079,"RMR"
"862",49,528200,20980,721,3.0129,22.4441,11.9611,13.808,4.0079,16.0633,0.3351,5.9172,-0.1083,2.5008,3.2799,11.9611,2.2801,-0.0919,0.2165,0.1906,-0.0403,0.095,3.3335,5.0941,6.3838,8.0837,8.895,9.7498,11.2977,12.4437,13.3418,14.3041,14.8123,15.2039,16.7344,18.2927,20.5525,496,204,20,1,89.6926,79.4928,130.3797,496,721,61.8445,43.2188,42.8886,28.2249,70.3436,46.2929,342,239,389,256,553,0.4605,12.6138,13.1615,46.0031,"RMR"
"863",49,528220,20980,796,3.0522,19.4869,10.2875,12.1826,3.3827,11.443,0.3288,4.9634,-0.0581,2.5269,2.7775,10.2875,1.9252,-0.0612,0.1715,0.1871,-0.0318,0.0891,3.2838,4.375,5.6215,7.2676,7.8033,8.3206,9.5277,10.4994,11.5181,12.3539,12.7668,13.1068,14.228,15.2622,17.8962,548,219,29,0,96.1404,78.1925,139.6491,548,796,64.5614,42.6316,40.275,25.835,71.9298,46.1404,368,243,410,263,570,0.4402,10.8288,11.2904,44.4407,"RMR"
"864",49,528240,20980,986,3.0044,15.9829,7.1545,5.8885,2.7104,7.3461,0.3788,3.6594,0.6949,3.0898,2.1819,7.1545,1.5153,0.2113,0.1569,0.2118,0.1394,0.1035,3.1179,3.3298,3.8096,4.7837,5.178,5.5205,6.0662,6.702,7.4248,8.4018,8.8374,9.2119,11.1202,11.8625,14.8989,788,181,17,0,61.8039,54.626,77.3333,788,986,29.6471,43.6863,23.7673,34.903,33.6471,49.4118,378,557,429,630,1275,0.3198,7.6502,8.131,27.9084,"RMR"
"865",49,528260,20980,571,3.0149,13.0289,6.9418,3.9686,2.8002,7.8409,0.4034,5.0272,0.3645,1.8669,2.4373,6.9418,1.6005,0.1783,-0.0184,0.2306,0.1114,-0.0115,3.0789,3.2911,3.5928,4.1016,4.369,4.6871,5.4823,6.5051,7.5931,8.6177,9.3962,9.9974,10.9847,11.634,12.5281,498,70,3,0,37.8132,34.3562,43.3561,498,571,18.1473,31.8147,15.5836,28.58,19.6659,36.0668,239,419,259,475,1317,0.3921,7.4843,7.966,21.4286,"RMR"
"866",49,528280,20980,993,3.0055,14.8828,7.6883,9.4155,2.5289,6.3951,0.3289,3.9797,0.0834,2.186,2.1429,7.6883,1.4523,0.0141,0.067,0.1889,0.0097,0.0461,3.1842,3.6268,4.1784,5.2427,5.6532,6.0267,6.8297,7.6542,8.6061,9.3409,9.6329,9.9802,11.0293,11.7669,13.0313,866,120,7,0,56.4905,52.6232,64.775,866,993,31.1155,18.6562,26.2321,15.3153,32.2896,18.8519,477,286,495,289,1533,0.3943,8.0932,8.4491,33.2638,"RMR"
"867",49,528300,20980,763,3.0022,14.9452,6.3942,5.0875,2.4924,6.2119,0.3898,3.0011,1.0876,3.821,1.9212,6.3942,1.3467,0.2947,0.1989,0.2106,0.2188,0.1477,3.0827,3.2878,3.5804,4.3355,4.5845,4.898,5.3907,5.8439,6.4028,7.1284,7.5856,8.0049,9.9686,12.1465,13.5075,678,82,3,0,47.3133,44.1296,53.2449,678,763,19.2603,33.0077,17.7559,29.9017,21.4236,36.0782,276,473,307,517,1433,0.284,6.8622,7.3511,23.9583,"RMR"
"868",49,528320,20980,882,3.0503,16.5665,8.7371,10.1302,2.9545,8.7291,0.3382,4.1122,0.2625,2.4958,2.407,8.7371,1.6823,0.0822,0.1566,0.1925,0.0489,0.0931,3.3015,4.0624,4.8928,6.0304,6.4557,6.8979,7.904,8.7639,9.5089,10.2069,10.568,10.9704,13.0956,13.9494,15.6512,744,129,9,0,58.125,55.402,68.9063,744,882,31.875,20.3906,27.8894,17.4623,34.6875,21.7188,408,261,444,278,1280,0.4207,9.2225,9.663,31.5791,"RMR"
"869",49,528340,20980,1329,3.0063,18.5244,10.4604,13.1054,3.2166,10.3467,0.3075,4.7748,-0.2746,2.4549,2.6465,10.4604,1.8287,-0.142,0.1477,0.1748,-0.0776,0.0807,3.3911,4.66,5.7322,7.5052,8.1945,8.7997,9.9357,10.7809,11.7135,12.5997,12.9692,13.3521,14.2175,14.9175,17.5817,1171,150,8,0,85.2877,77.2674,96.7953,1171,1329,50.9104,22.6511,41.8605,18.1977,52.4399,22.7968,699,311,720,313,1373,0.4803,10.9434,11.3442,46.8104,"RMR"
"870",48,527920,20960,435,3.017,15.906,8.8644,3.4261,3.8102,14.5177,0.4298,7.0924,0.063,1.6831,3.3449,8.8644,2.198,0.0452,-0.0636,0.248,0.0205,-0.0289,3.0532,3.4741,3.7124,4.7516,5.386,5.7949,7.4666,8.663,10.1915,11.7054,12.4784,12.9246,13.9651,14.5185,15.6604,348,77,10,0,82.0755,74.8709,102.5943,348,435,42.4528,78.7736,36.3167,71.4286,49.7642,97.8774,180,334,211,415,424,0.4537,9.6468,10.2763,42.8266,"RMR"
"871",48,527940,20960,413,3.1851,15.8264,8.8468,9.2048,3.0962,9.5867,0.35,5.1443,0.0346,1.9444,2.6485,8.8468,1.7872,0.0144,0.0446,0.202,0.0081,0.0249,3.2919,3.9608,4.676,5.7973,6.1769,6.7295,7.8023,8.8311,9.7335,10.8717,11.3212,11.8868,13.1274,13.7463,14.6668,338,73,2,0,79.5294,69.6459,97.1765,338,413,43.2941,42.1176,34.7386,33.2209,48.4706,46.3529,184,179,206,197,425,0.4479,9.3718,9.821,43.0074,"RMR"
"872",48,527960,20960,128,3.0112,12.4452,6.6007,6.6051,2.3176,5.3714,0.3511,4.0802,0.1687,2.0295,1.9334,6.6007,1.335,0.0525,0.0338,0.2022,0.0393,0.0253,3.0447,3.1843,3.4961,4.1684,4.55,5.1686,5.9289,6.5894,7.0471,8.317,8.6302,8.8424,9.5596,10.4448,10.9707,119,9,0,0,28.6747,26.6667,30.8434,119,128,14.6988,14.6988,13.125,13.125,15.1807,15.1807,61,61,63,63,415,0.3805,6.9928,7.3385,18.8738,"RMR"
"873",48,527980,20960,449,3.0292,17.2389,8.7406,8.8935,3.5158,12.3607,0.4022,5.5261,0.3769,2.2727,2.8926,8.7406,2.0077,0.1816,0.1242,0.2297,0.0904,0.0619,3.1541,3.7592,4.2791,5.2583,5.7813,6.4606,7.5246,8.4639,9.2312,10.664,11.3074,11.8072,14.0708,15.1071,16.53,342,100,6,1,80.4706,69.6124,105.6471,342,449,40.7059,40.2353,32.4031,31.7829,49.1765,48.2353,173,171,209,205,425,0.4019,9.4197,10.0249,37.3145,"RMR"
